customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
789,CUST-Z00-09Z9,Andrew,Richards,jacob20@example.com,+61368929737,0/02 Edwards Roads,,Greenefort,NSW,2960,AU,-37.341430,149.870606,1981-10-12,2024-09-07T17:48:02,False,True
790,CUST-AAZ0A0-9,Caleb,Brown,holly67@example.com,3760 8967,15 Dudley Triangle,,Phammouth,VIC,8031,AU,-41.206719,129.046091,1961-03-27,2024-08-30T19:16:54,True,True
791,CUST-0Z-909-Z,William,Ramirez,bad_email,07 1547 3943,524 Smith Brace,,Johnsonmouth,ACT,2199,AU,-41.655790,131.436103,1979-08-21,2024-10-09T18:33:27,False,True
792,CUST-9AZZZ-9Z,Duane,Gray,jesselowery@example.com,(03)17481721,4 Campbell Heights,,St. Coreyview,NSW,0948,AU,-41.171867,144.388406,2009-11-16,2024-11-10T20:54:49,False,True
793,CUST-9-Z--0AA,Kevin,Mendez,weaversteven@example.net,+61 481 065 501,008 Kelly Mews,,Tracyburgh,VIC,2896,AU,-40.936619,142.566489,1982-07-14,2024-12-22T09:54:03,False,True
794,CUST-Z00A9---,Dillon,Berry,michael52@example.com,(02)-6051-8083,952/687 Peters Bridge,,St. Carlosview,SA,2662,AU,-38.675140,131.726022,1998-08-26,2024-10-14T00:35:53,False,True
795,CUST--00A-0--,Dawn,Jones,swalters@example.org,0423-446-597,Level 8 3 Kevin Byway,,Taylorport,VIC,2819,AU,-41.854663,126.835079,1963-04-14,2024-05-11T00:25:33,False,True
796,CUST-A0Z---Z9,Thomas,Thomas,robinsonchristopher@example.com,1886-4969,825 Brown Deviation,,St. Corey,QLD,2916,AU,-38.589249,138.291881,1960-07-27,2024-09-07T07:52:38,False,True
797,CUST-AA--A--Z,Jessica,Smith,bad_email,+61 7 8755 8849,944 Patterson Brae,,Johnton,NT,2659,AU,-43.024888,137.088258,1961-11-30,2024-12-07T10:01:18,False,True
798,CUST-9----9-A,William,Taylor,bad_email,0248158903,97/03 Sarah Brow,,East Paulton,ACT,2920,AU,-36.742562,140.962476,1992-11-22,2024-11-17T10:54:28,False,True
799,CUST-A--Z0A09,Harold,Ball,stewartbrian@example.net,07.7611.2849,69 Miller Plateau,,East Julieview,NSW,2247,AU,-42.462603,116.337589,1980-07-26,2024-12-24T06:03:02,False,True
